Sample in Buffer,Sample in Window,TRIGGER,sig_AD2_IN[9:0],sig_AD1_IN[9:0],LED_IO_OBUF[2:0]
3828,3828,0,24,-11,2
3829,3829,0,-67,5,2
3830,3830,0,-54,12,2
3831,3831,0,33,-24,2
3832,3832,0,88,-32,2
3833,3833,0,-12,129,2
3834,3834,0,-138,11,2
3835,3835,0,-1,-63,2
3836,3836,0,178,43,2
3837,3837,0,-8,-104,2
3838,3838,0,-208,20,2
3839,3839,0,27,10,2
3840,3840,0,222,-103,2
3841,3841,0,-66,64,2
3842,3842,0,-219,15,2
3843,3843,0,103,3,2
3844,3844,0,189,64,2
3845,3845,0,-131,38,2
3846,3846,0,-153,-106,2
3847,3847,0,132,-46,2
3848,3848,0,108,58,2
3849,3849,0,-108,109,2
3850,3850,0,-75,-37,2
3851,3851,0,56,-154,2
3852,3852,0,67,68,2
3853,3853,0,15,30,2
3854,3854,0,-83,-77,2
3855,3855,0,-81,17,2
3856,3856,0,113,-53,2
3857,3857,0,122,9,2
3858,3858,0,-158,62,2
3859,3859,0,-142,20,2
3860,3860,0,183,102,2
3861,3861,0,143,37,2
3862,3862,0,-199,-118,2
3863,3863,0,-133,-98,2
3864,3864,0,183,94,2
3865,3865,0,112,34,2
3866,3866,0,-155,-98,2
3867,3867,0,-105,-80,2
3868,3868,0,111,-60,2
3869,3869,0,111,65,2
3870,3870,0,-75,165,2
3871,3871,0,-143,15,2
3872,3872,0,65,-2,2
3873,3873,0,177,24,2
3874,3874,0,-77,-64,2
3875,3875,0,-205,-5,2
3876,3876,0,111,-4,2
3877,3877,0,209,-127,2
3878,3878,0,-160,-18,2
3879,3879,0,-189,123,2
3880,3880,0,202,86,2
3881,3881,0,139,-69,2
3882,3882,0,-216,-61,2
3883,3883,0,-84,26,2
3884,3884,0,204,-55,2
3885,3885,0,37,45,2
3886,3886,0,-163,-10,2
3887,3887,0,4,-72,2
3888,3888,0,94,107,2
3889,3889,0,-37,59,2
3890,3890,0,-13,-45,2
3891,3891,0,38,-59,2
3892,3892,0,-70,3,2
3893,3893,0,-20,79,2
3894,3894,0,142,-43,2
3895,3895,0,-23,-120,2
3896,3896,0,-197,129,2
3897,3897,0,78,11,2
3898,3898,0,206,-160,2
3899,3899,0,-139,89,2
3900,3900,0,-180,33,2
3901,3901,0,182,-21,2
3902,3902,0,116,-61,2
3903,3903,0,-197,45,2
3904,3904,0,-42,247,2
3905,3905,0,167,-37,2
3906,3906,0,-35,-203,2
3907,3907,0,-117,-159,2
3908,3908,0,95,-31,2
3909,3909,0,45,233,2
3910,3910,0,-120,46,2
3911,3911,0,11,-67,2
3912,3912,0,107,7,2
3913,3913,0,-61,120,2
3914,3914,0,-80,-78,2
3915,3915,0,77,-212,2
3916,3916,0,32,164,2
3917,3917,0,-74,41,2
3918,3918,0,9,-114,2
3919,3919,0,43,-20,2
3920,3920,0,-38,80,2
3921,3921,0,-23,49,2
3922,3922,0,52,-50,2
3923,3923,0,17,103,2
3924,3924,0,-62,39,2
3925,3925,0,-31,-48,2
3926,3926,0,60,-133,2
3927,3927,0,68,-104,2
3928,3928,0,-68,77,2
3929,3929,0,-117,-55,2
3930,3930,0,80,3,2
3931,3931,0,157,234,2
3932,3932,0,-99,-12,2
3933,3933,0,-188,-69,2
3934,3934,0,93,122,2
3935,3935,0,190,-88,2
3936,3936,0,-73,-144,2
3937,3937,0,-171,92,2
3938,3938,0,25,69,2
3939,3939,0,143,-53,2
3940,3940,0,34,-51,2
3941,3941,0,-121,-75,2
3942,3942,0,-110,58,2
3943,3943,0,104,64,2
3944,3944,0,169,-59,2
3945,3945,0,-99,37,2
3946,3946,0,-205,9,2
3947,3947,0,98,97,2
3948,3948,0,202,4,2
3949,3949,0,-97,-74,2
3950,3950,0,-166,10,2
3951,3951,0,71,-93,2
3952,3952,0,91,-39,2
3953,3953,0,-28,23,2
3954,3954,0,-21,84,2
3955,3955,0,-34,-24,2
3956,3956,0,-48,-66,2
3957,3957,0,105,58,2
3958,3958,0,79,42,2
3959,3959,0,-165,74,2
3960,3960,0,-77,-11,2
3961,3961,0,182,-162,2
3962,3962,0,45,-17,2
3963,3963,0,-161,9,2
3964,3964,0,-8,3,2
3965,3965,0,100,27,2
3966,3966,0,-28,105,2
3967,3967,0,-26,25,2
3968,3968,0,42,-20,2
3969,3969,0,-48,69,2
3970,3970,0,-30,-261,2
3971,3971,0,76,-73,2
3972,3972,0,-5,101,2
3973,3973,0,-68,36,2
3974,3974,0,43,121,2
3975,3975,0,5,8,2
3976,3976,0,-72,-24,2
3977,3977,0,89,-90,2
3978,3978,0,66,76,2
3979,3979,0,-191,80,2
3980,3980,0,-43,-128,2
3981,3981,0,253,-30,2
3982,3982,0,14,-69,2
3983,3983,0,-286,30,2
3984,3984,0,2,93,2
3985,3985,0,275,-122,2
3986,3986,0,-15,-4,2
3987,3987,0,-222,27,2
3988,3988,0,6,12,2
3989,3989,0,156,233,2
3990,3990,0,7,20,2
3991,3991,0,-80,-180,2
3992,3992,0,-33,-151,2
3993,3993,0,-1,39,2
3994,3994,0,61,145,2
3995,3995,0,62,-49,2
3996,3996,0,-82,-67,2
3997,3997,0,-118,0,2
3998,3998,0,92,18,2
3999,3999,0,156,-1,2
4000,4000,0,-108,34,2
4001,4001,0,-177,114,2
4002,4002,0,97,12,2
4003,4003,0,174,29,2
4004,4004,0,-88,-235,2
4005,4005,0,-162,-95,2
4006,4006,0,68,100,2
4007,4007,0,133,-3,2
4008,4008,0,-41,69,2
4009,4009,0,-116,-52,2
4010,4010,0,12,117,2
4011,4011,0,97,96,2
4012,4012,0,-3,-131,2
4013,4013,0,-85,-9,2
4014,4014,0,-9,-123,2
4015,4015,0,78,97,2
4016,4016,0,-18,28,2
4017,4017,0,-77,-172,2
4018,4018,0,47,59,2
4019,4019,0,69,41,2
4020,4020,0,-90,132,2
4021,4021,0,-56,54,2
4022,4022,0,134,-231,2
4023,4023,0,28,27,2
4024,4024,0,-163,127,2
4025,4025,0,0,-129,2
4026,4026,0,176,-72,2
4027,4027,0,-35,63,2
4028,4028,0,-163,56,2
4029,4029,0,48,-30,2
4030,4030,0,125,-1,2
4031,4031,0,-48,47,2
4032,4032,0,-78,-2,2
4033,4033,0,23,56,2
4034,4034,0,36,45,2
4035,4035,0,18,-192,2
4036,4036,0,-13,-59,2
4037,4037,0,-67,119,2
4038,4038,0,3,12,2
4039,4039,0,105,-46,2
4040,4040,0,-10,-61,2
4041,4041,0,-128,90,2
4042,4042,0,15,37,2
4043,4043,0,132,-148,2
4044,4044,0,-14,162,2
4045,4045,0,-137,45,2
4046,4046,0,0,-77,2
4047,4047,0,136,48,2
4048,4048,0,16,-176,2
4049,4049,0,-154,-16,2
4050,4050,0,-43,151,2
4051,4051,0,163,26,2
4052,4052,0,56,7,2
4053,4053,0,-181,-16,2
4054,4054,0,-64,24,2
4055,4055,0,191,-151,2
4056,4056,0,56,-67,2
4057,4057,0,-195,30,2
4058,4058,0,-34,-19,2
4059,4059,0,177,57,2
4060,4060,0,3,17,2
4061,4061,0,-154,152,2
4062,4062,0,35,118,2
4063,4063,0,116,-66,2
4064,4064,0,-85,-108,2
4065,4065,0,-71,-111,2
4066,4066,0,128,3,2
4067,4067,0,21,-93,2
4068,4068,0,-168,-9,2
4069,4069,0,21,96,2
4070,4070,0,199,-74,2
4071,4071,0,-81,72,2
4072,4072,0,-213,87,2
4073,4073,0,136,74,2
4074,4074,0,212,141,2
4075,4075,0,-188,-135,2
4076,4076,0,-195,-187,2
4077,4077,0,224,-68,2
4078,4078,0,152,-9,2
4079,4079,0,-246,17,2
4080,4080,0,-100,33,2
4081,4081,0,242,106,2
4082,4082,0,43,90,2
4083,4083,0,-216,-85,2
4084,4084,0,-8,-61,2
4085,4085,0,152,58,2
4086,4086,0,-12,-107,2
4087,4087,0,-85,16,2
4088,4088,0,-4,70,2
4089,4089,0,6,39,2
4090,4090,0,45,60,2
4091,4091,0,46,-80,2
4092,4092,0,-103,-102,2
4093,4093,0,-80,-57,2
4094,4094,0,149,68,2
4095,4095,0,93,-44,2
4096,4096,1,-178,-32,2
4097,4097,0,-97,147,2
4098,4098,0,180,48,2
4099,4099,0,97,-7,2
4100,4100,0,-151,32,2
4101,4101,0,-109,-77,2
4102,4102,0,103,-101,2
4103,4103,0,123,138,2
4104,4104,0,-55,36,2
4105,4105,0,-154,-110,2
4106,4106,0,12,-18,2
4107,4107,0,181,-63,2
4108,4108,0,3,-107,2
4109,4109,0,-197,54,2
4110,4110,0,-1,213,2
4111,4111,0,195,72,2
4112,4112,0,-21,-47,2
4113,4113,0,-171,-18,2
4114,4114,0,63,-164,2
4115,4115,0,126,45,2
4116,4116,0,-99,140,2
4117,4117,0,-74,-79,2
4118,4118,0,124,-119,2
4119,4119,0,14,-46,2
4120,4120,0,-135,130,2
4121,4121,0,27,48,2
4122,4122,0,122,-34,2
4123,4123,0,-54,-12,2
4124,4124,0,-97,-100,2
4125,4125,0,49,32,2
4126,4126,0,70,14,2
4127,4127,0,-28,173,2
4128,4128,0,-43,83,2
4129,4129,0,-12,-236,2
4130,4130,0,18,-12,2
4131,4131,0,44,-25,2
4132,4132,0,-11,-78,2
4133,4133,0,-77,26,2
4134,4134,0,4,155,2
4135,4135,0,94,46,2
4136,4136,0,-8,-187,2
4137,4137,0,-107,144,2
4138,4138,0,16,71,2
4139,4139,0,88,-195,2
4140,4140,0,-42,-25,2
4141,4141,0,-57,53,2
4142,4142,0,68,38,2
4143,4143,0,14,-24,2
4144,4144,0,-87,-26,2
4145,4145,0,28,44,2
4146,4146,0,95,26,2
4147,4147,0,-79,-48,2
4148,4148,0,-93,-28,2
4149,4149,0,115,40,2
4150,4150,0,77,-17,2
4151,4151,0,-131,-31,2
4152,4152,0,-56,26,2
4153,4153,0,117,-8,2
4154,4154,0,36,81,2
4155,4155,0,-90,-83,2
4156,4156,0,-20,18,2
4157,4157,0,55,3,2
4158,4158,0,21,30,2
4159,4159,0,-28,20,2
4160,4160,0,-24,-181,2
4161,4161,0,2,84,2
4162,4162,0,40,-32,2
4163,4163,0,9,-46,2
4164,4164,0,-71,138,2
4165,4165,0,-4,76,2
4166,4166,0,97,9,2
4167,4167,0,-16,-135,2
4168,4168,0,-118,2,2
4169,4169,0,41,21,2
4170,4170,0,116,-198,2
4171,4171,0,-67,95,2
4172,4172,0,-111,161,2
4173,4173,0,78,1,2
4174,4174,0,81,28,2
4175,4175,0,-74,-51,2
4176,4176,0,-57,-110,2
4177,4177,0,60,-103,2
4178,4178,0,28,3,2
4179,4179,0,-37,97,2
4180,4180,0,1,112,2
4181,4181,0,5,44,2
4182,4182,0,-19,22,2
4183,4183,0,18,-168,2
4184,4184,0,25,-171,2
4185,4185,0,-52,85,2
4186,4186,0,-14,73,2
4187,4187,0,67,90,2
4188,4188,0,-17,21,2
4189,4189,0,-76,-28,2
4190,4190,0,54,-44,2
4191,4191,0,71,4,2
4192,4192,0,-92,-21,2
4193,4193,0,-52,-45,2
4194,4194,0,112,-41,2
4195,4195,0,34,-40,2
4196,4196,0,-107,161,2
4197,4197,0,-22,0,2
4198,4198,0,85,-63,2
4199,4199,0,13,-1,2
4200,4200,0,-42,-44,2
4201,4201,0,-20,35,2
4202,4202,0,-11,49,2
4203,4203,0,40,161,2
4204,4204,0,59,10,2
4205,4205,0,-73,-204,2
4206,4206,0,-94,-79,2
4207,4207,0,96,21,2
4208,4208,0,104,-3,2
4209,4209,0,-127,-31,2
4210,4210,0,-82,23,2
4211,4211,0,130,-13,2
4212,4212,0,31,80,2
4213,4213,0,-111,123,2
4214,4214,0,38,92,2
4215,4215,0,50,-67,2
4216,4216,0,-109,-137,2
4217,4217,0,14,6,2
4218,4218,0,157,-59,2
4219,4219,0,-78,-39,2
4220,4220,0,-181,42,2
4221,4221,0,124,25,2
4222,4222,0,176,19,2
4223,4223,0,-133,-7,2
4224,4224,0,-165,-31,2
4225,4225,0,109,20,2
4226,4226,0,147,53,2
4227,4227,0,-66,69,2
4228,4228,0,-140,59,2
4229,4229,0,22,-72,2
4230,4230,0,134,-155,2
4231,4231,0,-1,-125,2
4232,4232,0,-129,55,2
4233,4233,0,-6,42,2
4234,4234,0,110,53,2
4235,4235,0,-2,133,2
4236,4236,0,-80,2,2
4237,4237,0,12,21,2
4238,4238,0,40,-60,2
4239,4239,0,-5,3,2
4240,4240,0,-3,-1,2
4241,4241,0,-19,-122,2
4242,4242,0,-21,-128,2
4243,4243,0,61,-76,2
4244,4244,0,13,72,2
4245,4245,0,-121,153,2
4246,4246,0,9,92,2
4247,4247,0,156,15,2
4248,4248,0,-65,70,2
4249,4249,0,-161,4,2
4250,4250,0,104,-53,2
4251,4251,0,139,-77,2
4252,4252,0,-119,-45,2
4253,4253,0,-103,-101,2
4254,4254,0,97,-62,2
4255,4255,0,66,175,2
4256,4256,0,-45,-22,2
4257,4257,0,-55,-73,2
4258,4258,0,-24,13,2
4259,4259,0,74,10,2
4260,4260,0,76,72,2
4261,4261,0,-122,41,2
4262,4262,0,-104,93,2
4263,4263,0,179,31,2
4264,4264,0,77,-102,2
4265,4265,0,-221,-35,2
4266,4266,0,-31,-24,2
4267,4267,0,228,-63,2
4268,4268,0,-18,-30,2
4269,4269,0,-198,-52,2
4270,4270,0,73,-62,2
4271,4271,0,138,55,2
4272,4272,0,-89,160,2
4273,4273,0,-74,26,2
4274,4274,0,63,8,2
4275,4275,0,17,121,2
4276,4276,0,-17,-20,2
4277,4277,0,4,-126,2
4278,4278,0,-44,-39,2
4279,4279,0,12,-2,2
4280,4280,0,85,-61,2
4281,4281,0,-49,-59,2
4282,4282,0,-91,17,2
4283,4283,0,97,29,2
4284,4284,0,57,83,2
4285,4285,0,-133,25,2
4286,4286,0,1,4,2
4287,4287,0,140,77,2
4288,4288,0,-69,-91,2
4289,4289,0,-122,-108,2
4290,4290,0,129,54,2
4291,4291,0,87,40,2
4292,4292,0,-171,-127,2
4293,4293,0,-51,114,2
4294,4294,0,179,169,2
4295,4295,0,20,-82,2
4296,4296,0,-175,-78,2
4297,4297,0,-1,-141,2
4298,4298,0,160,-102,2
4299,4299,0,-24,167,2
4300,4300,0,-140,14,2
4301,4301,0,40,31,2
4302,4302,0,117,96,2
4303,4303,0,-79,-102,2
4304,4304,0,-96,119,2
4305,4305,0,115,-42,2
4306,4306,0,62,-131,2
4307,4307,0,-154,35,2
4308,4308,0,-32,-66,2
4309,4309,0,172,44,2
4310,4310,0,8,84,2
4311,4311,0,-164,1,2
4312,4312,0,-6,-4,2
4313,4313,0,130,-130,2
4314,4314,0,21,-66,2
4315,4315,0,-97,131,2
4316,4316,0,-64,53,2
4317,4317,0,55,-7,2
4318,4318,0,120,-9,2
4319,4319,0,-22,-54,2
4320,4320,0,-171,22,2
4321,4321,0,7,-14,2
4322,4322,0,185,-32,2
4323,4323,0,2,52,2
4324,4324,0,-174,-62,2
4325,4325,0,-20,-73,2
4326,4326,0,139,115,2
4327,4327,0,43,152,2
4328,4328,0,-93,85,2
4329,4329,0,-78,-215,2
4330,4330,0,48,-214,2
4331,4331,0,105,134,2
4332,4332,0,-31,-7,2
4333,4333,0,-122,-41,2
4334,4334,0,33,160,2
4335,4335,0,117,29,2
4336,4336,0,-56,-53,2
4337,4337,0,-93,20,2
4338,4338,0,81,45,2
4339,4339,0,47,-84,2
4340,4340,0,-113,-66,2
4341,4341,0,-3,18,2
4342,4342,0,134,-22,2
4343,4343,0,-43,9,2
4344,4344,0,-147,26,2
4345,4345,0,67,103,2
4346,4346,0,150,-92,2
4347,4347,0,-87,-103,2
4348,4348,0,-148,72,2
4349,4349,0,86,57,2
4350,4350,0,125,61,2
4351,4351,0,-82,-1,2
4352,4352,0,-89,-23,2
4353,4353,0,64,-117,2
4354,4354,0,35,21,2
4355,4355,0,-36,51,2
4356,4356,0,22,-81,2
4357,4357,0,-5,-58,2
4358,4358,0,-96,-57,2
4359,4359,0,41,128,2
4360,4360,0,145,138,2
4361,4361,0,-99,21,2
4362,4362,0,-181,-3,2
4363,4363,0,145,-128,2
4364,4364,0,185,-16,2
4365,4365,0,-181,38,2
4366,4366,0,-158,-66,2
4367,4367,0,196,-39,2
4368,4368,0,108,46,2
4369,4369,0,-201,16,2
4370,4370,0,-50,128,2
4371,4371,0,171,-26,2
4372,4372,0,-17,-183,2
4373,4373,0,-130,47,2
4374,4374,0,72,39,2
4375,4375,0,64,47,2
4376,4376,0,-108,18,2
4377,4377,0,-2,-134,2
4378,4378,0,101,-30,2
4379,4379,0,-49,210,2
4380,4380,0,-77,127,2
4381,4381,0,89,-236,2
4382,4382,0,29,-123,2
4383,4383,0,-92,34,2
4384,4384,0,23,64,2
4385,4385,0,69,72,2
4386,4386,0,-80,-16,2
4387,4387,0,-25,5,2
4388,4388,0,119,-50,2
4389,4389,0,-22,-77,2
4390,4390,0,-129,-105,2
4391,4391,0,73,148,2
4392,4392,0,121,181,2
4393,4393,0,-109,-28,2
4394,4394,0,-99,-63,2
4395,4395,0,108,-58,2
4396,4396,0,65,22,2
4397,4397,0,-84,43,2
4398,4398,0,-36,35,2
4399,4399,0,37,-64,2
4400,4400,0,7,-45,2
4401,4401,0,14,-126,2
4402,4402,0,14,-71,2
4403,4403,0,-65,294,2
4404,4404,0,-37,-29,2
4405,4405,0,116,-45,2
4406,4406,0,52,53,2
4407,4407,0,-152,-44,2
4408,4408,0,-64,121,2
4409,4409,0,167,-115,2
4410,4410,0,62,3,2
4411,4411,0,-164,30,2
4412,4412,0,-62,-77,2
4413,4413,0,137,21,2
4414,4414,0,37,-58,2
4415,4415,0,-98,-16,2
4416,4416,0,-32,3,2
4417,4417,0,54,82,2
4418,4418,0,33,71,2
4419,4419,0,-19,-103,2
4420,4420,0,-47,43,2
4421,4421,0,1,-3,2
4422,4422,0,61,-29,2
4423,4423,0,-13,13,2
4424,4424,0,-97,-6,2
4425,4425,0,42,69,2
4426,4426,0,113,-80,2
4427,4427,0,-100,-43,2
4428,4428,0,-128,69,2
4429,4429,0,147,-111,2
4430,4430,0,118,19,2
4431,4431,0,-177,89,2
4432,4432,0,-102,-76,2
4433,4433,0,172,84,2
4434,4434,0,83,92,2
4435,4435,0,-132,-19,2
4436,4436,0,-75,-101,2
4437,4437,0,72,-57,2
4438,4438,0,85,37,2
4439,4439,0,-6,-125,2
4440,4440,0,-119,-21,2
4441,4441,0,-46,194,2
4442,4442,0,158,89,2
4443,4443,0,56,-76,2
4444,4444,0,-211,-22,2
4445,4445,0,-42,-13,2
4446,4446,0,239,-145,2
4447,4447,0,-6,86,2
4448,4448,0,-245,30,2
4449,4449,0,76,-83,2
4450,4450,0,209,140,2
4451,4451,0,-152,25,2
4452,4452,0,-147,-54,2
4453,4453,0,192,-45,2
4454,4454,0,69,-18,2
4455,4455,0,-200,67,2
4456,4456,0,3,-74,2
4457,4457,0,158,-84,2
4458,4458,0,-59,34,2
4459,4459,0,-90,96,2
4460,4460,0,77,0,2
4461,4461,0,15,13,2
4462,4462,0,-48,-22,2
4463,4463,0,49,-96,2
4464,4464,0,-9,108,2
4465,4465,0,-77,36,2
4466,4466,0,78,-76,2
4467,4467,0,66,26,2
4468,4468,0,-130,-67,2
4469,4469,0,-29,-105,2
4470,4470,0,138,127,2
4471,4471,0,-13,77,2
4472,4472,0,-119,-6,2
4473,4473,0,37,28,2
4474,4474,0,64,-95,2
4475,4475,0,-40,-79,2
4476,4476,0,-4,30,2
4477,4477,0,17,127,2
4478,4478,0,-56,-22,2
4479,4479,0,25,-126,2
4480,4480,0,87,95,2
4481,4481,0,-82,77,2
4482,4482,0,-103,-31,2
4483,4483,0,131,-127,2
4484,4484,0,86,-95,2
4485,4485,0,-159,183,2
4486,4486,0,-66,15,2
4487,4487,0,161,-101,2
4488,4488,0,29,79,2
4489,4489,0,-143,88,2
4490,4490,0,-1,-2,2
4491,4491,0,103,-65,2
4492,4492,0,-22,-108,2
4493,4493,0,-65,-99,2
4494,4494,0,44,123,2
4495,4495,0,12,187,2
4496,4496,0,-51,-34,2
4497,4497,0,48,-109,2
4498,4498,0,48,-62,2
4499,4499,0,-109,30,2
4500,4500,0,-36,-6,2
4501,4501,0,158,-6,2
4502,4502,0,9,76,2
4503,4503,0,-206,-38,2
4504,4504,0,30,60,2
4505,4505,0,221,93,2
4506,4506,0,-78,-144,2
4507,4507,0,-224,-120,2
4508,4508,0,124,-14,2
4509,4509,0,189,34,2
4510,4510,0,-157,157,2
4511,4511,0,-141,52,2
4512,4512,0,158,-152,2
4513,4513,0,76,111,2
4514,4514,0,-128,-27,2
4515,4515,0,-32,-209,2
4516,4516,0,64,81,2
4517,4517,0,6,-19,2
4518,4518,0,-1,13,2
4519,4519,0,2,68,2
4520,4520,0,-56,129,2
4521,4521,0,8,60,2
4522,4522,0,75,-150,2
4523,4523,0,-29,13,2
4524,4524,0,-68,-70,2
4525,4525,0,31,-134,2
4526,4526,0,34,1,2
4527,4527,0,-24,43,2
4528,4528,0,26,154,2
4529,4529,0,-12,48,2
4530,4530,0,-77,-43,2
4531,4531,0,56,-7,2
4532,4532,0,109,-63,2
4533,4533,0,-96,-50,2
4534,4534,0,-126,193,2
4535,4535,0,115,-82,2
4536,4536,0,123,-242,2
4537,4537,0,-114,140,2
4538,4538,0,-113,111,2
4539,4539,0,85,-64,2
4540,4540,0,102,3,2
4541,4541,0,-38,-45,2
4542,4542,0,-103,-41,2
4543,4543,0,5,108,2
4544,4544,0,107,53,2
4545,4545,0,15,-36,2
4546,4546,0,-121,-61,2
4547,4547,0,14,23,2
4548,4548,0,118,43,2
4549,4549,0,-61,-71,2
4550,4550,0,-100,-26,2
4551,4551,0,130,-16,2
4552,4552,0,61,4,2
4553,4553,0,-174,4,2
4554,4554,0,-14,-36,2
4555,4555,0,198,83,2
4556,4556,0,-41,35,2
4557,4557,0,-188,80,2
4558,4558,0,84,41,2
4559,4559,0,151,-123,2
4560,4560,0,-122,-14,2
4561,4561,0,-92,-31,2
4562,4562,0,130,-96,2
4563,4563,0,26,23,2
4564,4564,0,-136,24,2
4565,4565,0,35,-22,2
4566,4566,0,125,-31,2
4567,4567,0,-105,162,2
4568,4568,0,-107,152,2
4569,4569,0,149,-208,2
4570,4570,0,80,-57,2
4571,4571,0,-177,154,2
4572,4572,0,-40,-16,2
4573,4573,0,174,-95,2
4574,4574,0,-3,-48,2
4575,4575,0,-141,15,2
4576,4576,0,60,-53,2
4577,4577,0,80,18,2
4578,4578,0,-123,103,2
4579,4579,0,2,68,2
4580,4580,0,156,-69,2
4581,4581,0,-97,-67,2
4582,4582,0,-161,-13,2
4583,4583,0,169,-33,2
4584,4584,0,132,126,2
4585,4585,0,-206,16,2
4586,4586,0,-84,-47,2
4587,4587,0,185,-89,2
4588,4588,0,43,-25,2
4589,4589,0,-125,111,2
4590,4590,0,-20,8,2
4591,4591,0,42,28,2
4592,4592,0,16,-23,2
4593,4593,0,34,-111,2
4594,4594,0,-44,-7,2
4595,4595,0,-96,143,2
4596,4596,0,87,17,2
4597,4597,0,114,-198,2
4598,4598,0,-118,-10,2
4599,4599,0,-113,71,2
4600,4600,0,142,-10,2
4601,4601,0,95,10,2
4602,4602,0,-149,49,2
4603,4603,0,-77,107,2
4604,4604,0,126,16,2
4605,4605,0,64,-78,2
4606,4606,0,-99,53,2
4607,4607,0,-72,-161,2
4608,4608,0,57,-168,2
4609,4609,0,86,119,2
4610,4610,0,-27,54,2
4611,4611,0,-108,50,2
4612,4612,0,-12,17,2
4613,4613,0,129,-100,2
4614,4614,0,45,39,2
4615,4615,0,-141,-38,2
4616,4616,0,-82,-16,2
4617,4617,0,149,174,2
4618,4618,0,107,-23,2
4619,4619,0,-152,-64,2
4620,4620,0,-124,43,2
4621,4621,0,133,-73,2
4622,4622,0,114,-124,2
4623,4623,0,-106,12,2
4624,4624,0,-78,-40,2
4625,4625,0,63,100,2
4626,4626,0,28,211,2
4627,4627,0,-10,-57,2
4628,4628,0,23,-13,2
4629,4629,0,-56,-12,2
4630,4630,0,-67,-102,2
4631,4631,0,109,-44,2
4632,4632,0,72,-74,2
4633,4633,0,-151,-21,2
4634,4634,0,-54,69,2
4635,4635,0,146,81,2
4636,4636,0,17,41,2
4637,4637,0,-107,-35,2
4638,4638,0,20,70,2
4639,4639,0,24,66,2
4640,4640,0,-41,-66,2
4641,4641,0,61,-16,2
4642,4642,0,25,-24,2
4643,4643,0,-146,-131,2
4644,4644,0,7,-55,2
4645,4645,0,203,-10,2
4646,4646,0,-55,19,2
4647,4647,0,-237,145,2
4648,4648,0,124,22,2
4649,4649,0,233,32,2
4650,4650,0,-179,36,2
4651,4651,0,-211,-95,2
4652,4652,0,217,5,2
4653,4653,0,175,-21,2
4654,4654,0,-229,157,2
4655,4655,0,-130,-104,2
4656,4656,0,220,-157,2
4657,4657,0,89,182,2
4658,4658,0,-182,-168,2
4659,4659,0,-57,-4,2
4660,4660,0,132,175,2
4661,4661,0,25,-184,2
4662,4662,0,-73,-71,2
4663,4663,0,-1,124,2
4664,4664,0,14,145,2
4665,4665,0,-25,22,2
4666,4666,0,31,-78,2
4667,4667,0,49,-74,2
4668,4668,0,-74,123,2
4669,4669,0,-80,89,2
4670,4670,0,106,-177,2
4671,4671,0,106,-61,2
4672,4672,0,-137,-1,2
4673,4673,0,-124,-48,2
4674,4674,0,152,31,2
4675,4675,0,131,38,2
4676,4676,0,-162,-12,2
4677,4677,0,-125,52,2
4678,4678,0,160,66,2
4679,4679,0,105,35,2
4680,4680,0,-147,-29,2
4681,4681,0,-76,-76,2
4682,4682,0,121,1,2
4683,4683,0,44,-54,2
4684,4684,0,-94,-68,2
4685,4685,0,-23,126,2
4686,4686,0,70,130,2
4687,4687,0,12,-19,2
4688,4688,0,-60,-170,2
4689,4689,0,-8,-59,2
4690,4690,0,61,81,2
4691,4691,0,3,32,2
4692,4692,0,-76,-26,2
4693,4693,0,6,16,2
4694,4694,0,93,30,2
4695,4695,0,-17,-1,2
4696,4696,0,-115,17,2
4697,4697,0,29,-16,2
4698,4698,0,131,-71,2
4699,4699,0,-33,22,2
4700,4700,0,-143,32,2
4701,4701,0,18,-4,2
4702,4702,0,151,56,2
4703,4703,0,-4,-62,2
4704,4704,0,-161,-114,2
4705,4705,0,-21,15,2
4706,4706,0,170,117,2
4707,4707,0,44,-75,2
4708,4708,0,-183,-9,2
4709,4709,0,-69,190,2
4710,4710,0,188,-76,2
4711,4711,0,78,-1,2
4712,4712,0,-179,-51,2
4713,4713,0,-83,-125,2
4714,4714,0,166,45,2
4715,4715,0,77,-81,2
4716,4716,0,-138,183,2
4717,4717,0,-63,153,2
4718,4718,0,104,-139,2
4719,4719,0,54,-61,2
4720,4720,0,-75,-66,2
4721,4721,0,-45,43,2
4722,4722,0,48,93,2
4723,4723,0,45,-85,2
4724,4724,0,-31,-61,2
4725,4725,0,-57,-4,2
4726,4726,0,26,94,2
4727,4727,0,63,48,2
4728,4728,0,-33,-21,2
4729,4729,0,-81,-2,2
4730,4730,0,48,18,2
4731,4731,0,81,-61,2
4732,4732,0,-65,-71,2
4733,4733,0,-71,171,2
4734,4734,0,73,-20,2
4735,4735,0,47,-158,2
4736,4736,0,-79,72,2
4737,4737,0,-21,38,2
4738,4738,0,68,-105,2
4739,4739,0,-5,53,2
4740,4740,0,-50,105,2
4741,4741,0,31,-78,2
4742,4742,0,45,-57,2
4743,4743,0,-55,69,2
4744,4744,0,-55,4,2
4745,4745,0,71,-24,2
4746,4746,0,75,-79,2
4747,4747,0,-97,25,2
4748,4748,0,-112,148,2
4749,4749,0,133,-52,2
4750,4750,0,147,15,2
4751,4751,0,-177,-27,2
4752,4752,0,-162,-93,2
4753,4753,0,214,-7,2
4754,4754,0,160,22,2
4755,4755,0,-241,132,2
4756,4756,0,-120,-148,2
